,Fecha_del_Caso,Provincia,Clasificacion,link1,medio
137,8/3/2023,Chaco,Femicidio Vinculado,https://www.clarin.com/policiales/chaco-mataron-punaladas-casa-pareja-docentes-buscan-exesposo-mujer_0_ybSsxoPyD3.html,clarin
138,9/3/2023,Salta,Intento de Femicidio,https://elnoticierodigital.com.ar/2023/08/19/preocupacion-por-el-beneficio-a-un-joven-que-intento-matar-a-su-ex/,elnoticierodigital
139,9/3/2023,Salta,Intento de Femicidio,https://cuartopodersalta.com.ar/detienen-e-imputan-por-tentativa-de-femicidio-a-un-hombre/,cuartopodersalta
140,9/3/2023,Buenos Aires,Femicidio,https://www.telam.com.ar/notas/202303/622102-femicidio-cuerpo-joven-olavarria.html,telam
141,11/3/2023,Salta,Intento de Femicidio,https://www.agendasalta.com.ar/noticias/policiales-5/intento-de-femicidio-en-salta-recibio-dos-punialadas-de-su-pareja-12594,agendasalta
142,12/3/2023,Salta,Se Investiga - Femicidio,https://www.vocescriticas.com/noticias/2023/03/13/115933-otra-muerte-violenta-en-salta-una-mujer-fue-asesinada-a-punaladas-en-la-calle-en-oran,vocescriticas
143,12/3/2023,Misiones,Femicidio Directo,https://www.elterritorio.com.ar/noticias/2023/03/13/782145-investigan-posible-femicidio-de-una-gendarme-formosena-en-posadas,elterritorio
144,12/3/2023,Buenos Aires,Intento de Femicidio,https://www.0223.com.ar/nota/2023-3-12-18-0-0-golpeo-a-su-pareja-y-amenazo-con-acuchillarla-y-prender-fuego-la-casa,0223
145,12/3/2023,San Juan,Intento de Femicidio,https://www.diariohuarpe.com/nota/intento-de-femicidio-ataco-a-su-pareja-con-un-arma-blanca-y-la-dejo-malherida-202331223160,diariohuarpe
146,13/3/2023,Buenos Aires,Intento de Femicidio,https://infocielo.com/bolivar/bolivar-conmovida-un-brutal-intento-femicidio-n758060,infocielo
147,14/3/2023,Entre Ríos,Femicidio,https://www.diariouno.com.ar/policiales/posible-femicidio-encontraron-muerta-una-mujer-y-el-crimen-fue-detenido-su-esposo-n1083627,diariouno
148,14/3/2023,Río Negro,Intento de Femicidio,https://www.rionegro.com.ar/policiales/violencia-de-genero-brutal-agresion-y-amenazas-con-arma-a-una-mujer-en-la-zona-norte-de-roca-2797080/,rionegro
149,14/3/2023,Buenos Aires,Intento de Femicidio,https://dib.com.ar/2023/03/intento-de-femicidio-en-la-plata-arrastro-a-su-pareja-hasta-una-zanja-y-trato-de-ahogarla/,dib
150,16/3/2023,Buenos Aires,Femicidio,"https://www.infobae.com/sociedad/policiales/2023/03/16/salvaje-femicidio-en-canuelas-mato-a-balazos-a-la-ex-mujer-cuando-llevaba-a-sus-hijos-al-colegio/, https://www.infocanuelas.com/femicidio-de-maria-isabel-speratti-se-fijo-la-fecha-de-la-audiencia-preliminar#:~:text=en%20el%20Tribunal%20Oral%203,barrio%20Las%20Rosas%20de%20Ca%C3%B1uelas.",infobae
151,16/3/2023,Santa Fe,Femicidio Vinculado,https://www.diariouno.com.ar/policiales/un-joven-fue-asesinado-machetazos-defender-una-vecina-que-era-golpeada-su-ex-pareja-n1084195,diariouno
152,16/3/2023,Santa Fe,Femicidio,https://www.rosario3.com/policiales/Femicidio-de-una-mujer-en-situacion-de-calle-quedo-preso-por-empujarla-sobre-un-auto-20230324-0016.html,rosario3
153,17/3/2023,Buenos Aires,Femicidio,https://infogei.com/nota/42930/una-mujer-de-68-anos-gravemente-herida-tras-un-intento-de-femicidio-en-bolivar/,infogei
154,17/3/2023,Buenos Aires,Se Investiga - Femicidio,"https://infocielo.com/san-isidro/el-llamado-al-911-del-acusado-del-crimen-san-isidro-n758521, https://noticiasargentinas.com/sociedad/el-hijo-de-la-jubilada-asesinada-en-san-isidro-rompio-el-silencio",infocielo
155,17/3/2023,La Rioja,Intento de Femicidio Vinculado,https://justicialarioja.gob.ar/index.php/typography/noticias-e-informacion-general/2102-chilecito-la-justicia-detuvo-al-presunto-autor-de-un-femicidio-en-grado-de-tentativa,justicialarioja
156,17/3/2023,La Rioja,Intento de Femicidio,https://la4x4radio.com.ar/vinchigasta-intento-de-femicidio-el-agresor-se-encuentra-profugo/,la4x4radio
157,18/3/2023,Buenos Aires,Intento de Femicidio,https://www.xn--nacpopcauelas-pkb.com/index.php/es-tapa/item/10807-otro-caso-de-violencia-de-genero-al-borde-del-femicidio,xn--nacpopcauelas-pkb
158,18/3/2023,Santa Fe,Intento de Femicidio,https://www.pagina12.com.ar/534086-imputaciones-en-dos-graves-casos-de-violencia-de-genero,pagina12
159,19/3/2023,Santa Fe,Femicidio,https://www.rosario3.com/policiales/Femicidio-en-San-Lorenzo-ahorco-a-su-pareja-y-se-suicido-20230320-0023.html,rosario3
160,20/3/2023,Buenos Aires,Femicidio,"https://www.ambito.com/informacion-general/triple-crimen-zarate-mato-su-mujer-y-sus-hijas-y-prendio-fuego-la-casa-n5678019#:~:text=El%20episodio%20ocurri%C3%B3%20una%20vivienda,despu%C3%A9s%20en%20el%20hospital%20local.",ambito
161,20/3/2023,Buenos Aires,Femicidio Vinculado,https://www.ambito.com/informacion-general/triple-crimen-zarate-mato-su-mujer-y-sus-hijas-y-prendio-fuego-la-casa-n5678019,ambito
162,20/3/2023,Salta,Femicidio,https://www.clarin.com/policiales/mataron-punaladas-mujer-hirieron-hijos-salta-apuntan-joven-inquilino_0_FbAtfgfOf8.html,clarin
163,20/3/2023,Salta,Intento de Femicidio Vinculado,https://www.clarin.com/policiales/mataron-punaladas-mujer-hirieron-hijos-salta-apuntan-joven-inquilino_0_FbAtfgfOf8.html,clarin
164,20/3/2023,Salta,Intento de Femicidio Vinculado,https://www.clarin.com/policiales/mataron-punaladas-mujer-hirieron-hijos-salta-apuntan-joven-inquilino_0_FbAtfgfOf8.html,clarin
165,20/3/2023,Salta,Femicidio Vinculado,https://diariosalta.com/la-muerte-de-un-padre-y-su-bebe-podria-tratarse-de-un-femicidio-vinculado/,diariosalta
166,20/3/2023,Buenos Aires,Femicidio Vinculado,https://www.ambito.com/informacion-general/triple-crimen-zarate-mato-su-mujer-y-sus-hijas-y-prendio-fuego-la-casa-n5678019,ambito
167,23/3/2023,San Juan,Intento de Femicidio,https://www.tiempodesanjuan.com/policiales/intento-femicidio-trinidad-prendio-fuego-su-ex-seguira-preso-n348369,tiempodesanjuan
168,23/3/2023,San Juan,Intento de Femicidio,https://www.diariolaprovinciasj.com/policiales/2023/4/26/mujer-quemada-en-trinidad-el-imputado-seguira-detenido-apuntan-un-cambio-de-caratula-192501.htmlE,diariolaprovinciasj
169,23/3/2023,Córdoba,Intento de Femicidio,https://www.cba24n.com.ar/cordoba/cordoba--una-mujer-fue-apunalada-por-su-pareja-en-barrio-pueyrredon-y-esta-internada_a641d8ed79b3f83dc0851a2e9,cba24n
170,24/3/2023,Buenos Aires,Femicidio Vinculado,https://lmdiario.com.ar/contenido/396210/femicidio-vinculado-mato-a-su-hijo-con-discapacidad-y-luego-se-quito-la-vida,lmdiario
171,24/3/2023,Buenos Aires,Femicidio,"https://www.pilaradiario.com/policiales/identifican-una-mujer-descuartizada-y-detienen-su-pareja-n5443293, https://www.infobae.com/sociedad/policiales/2023/04/19/identificaron-los-restos-oseos-hallados-en-jose-c-paz-y-son-de-una-victima-de-femicidio/",pilaradiario
172,25/3/2023,Catamarca,Se Investiga - Femicidio,https://www.pagina12.com.ar/549804-confirman-que-los-restos-hallados-en-marzo-eran-de-karina-ch,pagina12
173,25/3/2023,Mendoza,Intento de Femicidio,https://www.sitioandino.com.ar/policiales/detienen-profugo-tentativa-femicidio-ciudad-n5656101,sitioandino
174,26/3/2023,Entre Ríos,Intento de Femicidio,https://diarioelsol.com.ar/contenido/32045/robo-amenazas-y-agresiones-tres-detenidos-en-dos-casos-de-violencia-de-genero-oc,diarioelsol
175,27/3/2023,Buenos Aires,Femicidio,"https://elargentinodiario.com.ar/generos/violencia-de-genero/28/03/2023/mi-mama-habia-hecho-mas-de-tres-denuncias-dijo-la-hija-mayor-de-la-mujer-asesinada-en-barracas/, ",elargentinodiario
176,28/3/2023,Buenos Aires,Intento de Femicidio,https://www.pagina12.com.ar/547730-investigan-a-rapero-cuya-novia-cayo-de-un-balcon-y-sobrevivi,pagina12
177,29/3/2023,San Juan,Intento de Femicidio,https://www.diarioelzondasj.com.ar/287967-milagro-la-embarazada-apunalada-y-su-bebe-estan-fuera-de-peligro-tras-el-ataque,diarioelzondasj
178,30/3/2023,Ciudad Autónoma de Buenos Aires,Femicidio,https://www.lanacion.com.ar/seguridad/muerte-y-misterio-en-retiro-quedo-detenido-por-homicidio-el-empresario-que-estaba-con-la-joven-que-nid30032023/,lanacion
179,30/3/2023,Santa Fe,Femicidio Vinculado,https://www.adnsur.com.ar/policiales---judiciales/encontro-a-su-amigo-en-la-cama-con-su-expareja--lo-mato-a-cuchillazos-y-se-fue-al-trabajo_a64282faa8e0532fa4d44e38d,adnsur
180,30/3/2023,Santa Fe,Intento de Femicidio,https://sinmordaza.com/noticia/371376-intento-de-femicidio-en-santa-fe-ataco-a-su-pareja-con-un-machete-y-fue-condenado.html,sinmordaza
181,31/3/2023,Buenos Aires,Intento de Femicidio,"https://www.mdzol.com/policiales/2023/4/1/brutal-intento-de-femicidio-rocio-con-nafta-su-novia-la-prendio-fuego-326775.html, https://notife.com/927817-intento-de-femicidio-en-olavarria-rocio-con-nafta-a-su-novia-la-prendio-fuego-y-la-abandono-en-la-puerta-del-hospital/",mdzol
182,1/4/2023,Salta,Se Investiga - Femicidio,https://www.vocescriticas.com/noticias/2023/04/01/119290-otro-posible-femicidio-en-salta-hallaron-sin-vida-a-una-mujer-en-el-macrocentro-de-la-ciudad,vocescriticas
183,1/4/2023,Mendoza,Femicidio,"https://www.losandes.com.ar/policiales/ivana-molina-lleva-15-dias-desaparecida-la-justicia-activo-el-protocolo-de-femicidio-y-ordeno-detener-a-su-pareja/, https://www.sitioandino.com.ar/policiales/elevan-juicio-jurado-la-causa-el-femicidio-ivana-molina-n5678643",losandes
184,2/4/2023,Corrientes,Femicidio,"https://www.diariopopular.com.ar/policiales/corrientes-doble-femicidio-e-intento-suicidio-n706035,https://www.lanacion.com.ar/seguridad/doble-femicidio-en-corrientes-mataron-a-golpes-a-dos-mujeres-y-arrestaron-a-la-pareja-de-una-de-nid02042023/",diariopopular
185,2/4/2023,Tucumán,Femicidio,"https://www.lagaceta.com.ar/nota/985908/seguridad/amaicha-valle-mujer-fue-atacada-cunado-medio-calle-murio.html, https://www.pagina12.com.ar/537234-acuchillo-a-su-cunada",lagaceta
186,2/4/2023,Corrientes,Femicidio,"https://www.lanacion.com.ar/seguridad/doble-femicidio-en-corrientes-mataron-a-golpes-a-dos-mujeres-y-arrestaron-a-la-pareja-de-una-de-nid02042023/, https://www.clarin.com/policiales/doble-femicidio-corrientes-mato-tia-esposa-creen-pudo-brote-delirio-mistico_0_5TQVs45AbO.html",lanacion
187,2/4/2023,Buenos Aires,Intento de Femicidio,https://www.sanluis24.com.ar/intento-de-femicidio-ataco-con-agua-hirviendo-a-su-pareja-y-fue-detenido/,sanluis24
188,3/4/2023,La Rioja,Femicidio,http://fenix951.com.ar/nuevo_2013/noticia.php?id=246717,fenix951
189,5/4/2023,Buenos Aires,Femicidio Vinculado,https://radiomitre.cienradios.com/policiales/se-entero-que-su-novia-lo-enganaba-con-su-hermano-irrumpio-en-su-casa-y-lo-asesino-salvajemente-a-punaladas/,cienradios
190,5/4/2023,Salta,Intento de Femicidio,https://elnoticierodigital.com.ar/2023/04/08/joven-abuso-e-intento-matar-a-su-pareja/,elnoticierodigital
191,6/4/2023,Buenos Aires,Intento de Femicidio Vinculado,"https://www.google.com/url?rct=j&sa=t&url=https://revistaenterate.com.ar/intento-acuchillar-a-su-pareja-y-su-cunada-en-plena-cena-familiar/&ct=ga&cd=CAEYDioUMTIwODYwNTYyNDI0MjI1MjAzOTYyHDExMjk5NzQ4NjEwODUyZmY6Y29tOmVzOkFSOlI&usg=AOvVaw3B497KD_fuS4m6BsX6t2XU, ",google
192,6/4/2023,Buenos Aires,Intento de Femicidio,"https://www.elterritorio.com.ar/noticias/2023/04/06/784778-alem-dos-mujeres-heridas-tras-un-intento-de-femicidio, https://revistaenterate.com.ar/intento-acuchillar-a-su-pareja-y-su-cunada-en-plena-cena-familiar/",elterritorio
193,6/4/2023,Misiones,Intento de Femicidio,"https://www.elterritorio.com.ar/noticias/2023/04/06/784798-intento-de-femicidio-en-salto-encantado-pese-a-la-prohibicion-de-acercamiento-ataco-a-punaladas-a-su-ex-pareja, https://misionesonline.net/2023/04/06/apunalar-a-su-ex-en-salto-encantado-sp/",elterritorio
194,8/4/2023,Chaco,Intento de Femicidio,https://www.diariotag.com/153262-golpeo-a-su-pareja-la-subio-a-su-vehiculo-y-amenazo-con-matarla-si-lo-denunciaba,diariotag
195,10/4/2023,Catamarca,Intento de Femicidio,https://www.nuevodiarioweb.com.ar/noticias/2023/04/13/380792-un-santiagueno-acuchillo-cinco-veces-a-su-ex-la-creyo-muerta-y-escapo,nuevodiarioweb
196,11/4/2023,Tierra del Fuego,Intento de Femicidio,https://www.surenio.com.ar/violencia-de-genero-la-policia-detuvo-a-un-hombre-que-agredio-a-su-pareja/,surenio
197,11/4/2023,Córdoba,Intento de Femicidio Vinculado,https://www.cba24n.com.ar/cordoba/defendio-a-su-tia-de-un-hecho-de-violencia-de-genero-y-fue-baleado-en-la-cabeza_a64353310a6c9911c80ce8003,cba24n
198,11/4/2023,Buenos Aires,Travesticidio/Transfemicidio,https://elargentinodiario.com.ar/generos/violencia-de-genero/17/04/2023/sospecha-de-transfemicidio-en-una-comisaria/,elargentinodiario
199,12/4/2023,Buenos Aires,Femicidio,https://www.mdzol.com/policiales/2023/4/13/tenia-una-restriccion-perimetral-pero-la-mato-punaladas-se-suicido-329744.html,mdzol
200,12/4/2023,Córdoba,Se Investiga - Femicidio,https://tn.com.ar/policiales/2023/04/12/una-pareja-confeso-que-mato-y-enterro-a-una-mujer-que-supuestamente-habia-entrado-a-su-casa-para-robarles/,tn
201,14/4/2023,Misiones,Intento de Femicidio,https://misionesonline.net/2023/04/14/intento-de-femicidio-en-posadas-lr-33/,misionesonline
202,14/4/2023,Neuquén,Intento de Femicidio,https://www.lmneuquen.com/violo-la-perimetral-fue-lo-su-ex-y-la-intento-matar-punaladas-n1012293,lmneuquen
203,15/4/2023,Salta,Intento de Femicidio,https://www.neonetmusic.com.ar/2023/04/salta-intento-de-femicidio-en-medio-de-una-fiesta/,neonetmusic
204,15/4/2023,Santiago del Estero,Femicidio Directo,"https://tn.com.ar/policiales/2023/04/15/femicidio-en-santiago-del-estero-una-mujer-denuncio-a-su-pareja-por-violencia-se-reconciliaron-y-el-la-mato/, https://www.diariopanorama.com/noticia/513437/femicida-sonia-ibanez-fue-condenado-prision-perpetua",tn
205,16/4/2023,Buenos Aires,Femicidio,https://sicarditv.com.ar/contenido/4939/quien-era-la-mujer-asesinada-en-el-camino-de-las-llamas,sicarditv
206,16/4/2023,Córdoba,Se Investiga - Femicidio,https://www.eldiariocba.com.ar/policiales/2023/4/16/investigan-la-muerte-de-una-mujer-tras-un-choque-94654.html,eldiariocba
207,18/4/2023,Santiago del Estero,Femicidio,https://www.nuevodiarioweb.com.ar/noticias/2023/04/19/381466-horrendo-femicidio-en-el-barrio-libertad-mato-a-su-pareja-a-tiros-e-intento-suicidarse,nuevodiarioweb
208,18/4/2023,Buenos Aires,Intento de Femicidio,https://www.diariodemocracia.com/policiales/281395-tentativa-femicidio-rojas-hombre-fue-detenido-inte/,diariodemocracia
209,19/4/2023,Formosa,Intento de Femicidio,https://www.elcomercial.com.ar/25492-la-policia-detuvo-a-un-sujeto-por-violencia-de-genero,elcomercial
210,19/4/2023,Buenos Aires,Intento de Femicidio,https://diarioresumen.com.ar/policiales/violencia-de-genero-golpes-privacion-de-libertad-y-amenazas-en-lagomarsino/,diarioresumen
211,20/4/2023,Buenos Aires,Femicidio,https://notife.com/931390-femicidio-en-miramar-asesinaron-a-golpes-a-una-mujer-en-una-plantacion-de-kiwis/,notife
212,21/4/2023,Buenos Aires,Femicidio Vinculado,https://www.cronica.com.ar/policiales/Brutal-asesinaron-a-hombre-a-balazos-y-por-el-crimen-buscan-al-exnovio-de-su-mujer-20230421-0110.html,cronica
213,21/4/2023,Entre Ríos,Intento de Femicidio,https://www.elonce.com/secciones/policiales/753215-mujer-recibi-varias-pualadas-de-su-ex-pareja-el-hombre-fue-detenido.htm,elonce
214,21/4/2023,Buenos Aires,Intento de Femicidio,https://www.lmneuquen.com/pais/mato-su-novia-y-lo-encerraron-ahora-ataco-otra-chica-n1052280,lmneuquen
215,22/4/2023,Buenos Aires,Femicidio Directo,"https://lmdiario.com.ar/contenido/401007/femicidio-en-buenos-aires-asesinaron-a-una-docente-y-dirigente-gremial, https://dib.com.ar/2023/07/trenque-lauquen-detuvieron-a-un-sospechoso-del-crimen-de-ana-aristimuno-al-confirmar-su-adn-en-la-escena/, https://datatrenque.com.ar/33-testigos-3-jornadas-1-imputado-un-jurado-publico-y-una-pena-con-expectativa-de-prision-perpetua-el-juicio-por-el-femicidio-de-anita-aristimuno-sera-a-mediados-de-junio/",lmdiario
216,22/4/2023,Chaco,Femicidio,https://www.diarionorte.com/230266-conmocion-en-resistencia-por-posible-femicidio-y-suicidio-,diarionorte
217,23/4/2023,Tucumán,Se Investiga - Femicidio,"https://www.airedesantafe.com.ar/actualidad/femicidio-tucuman-hallaron-muerta-y-amordazada-una-profesora-universitaria-su-casa-n452534, https://www.lagaceta.com.ar/nota/993917/seguridad/quedo-definido-perfil-genetico-asesino-contadora-rotger.html",airedesantafe
218,23/4/2023,Mendoza,Femicidio Vinculado,https://www.elsol.com.ar/policiales/murio-el-hombre-que-fue-baleado-por-el-ex-marido-de-su-amiga-en-guaymallen/,elsol
219,23/4/2023,La Pampa,Intento de Femicidio,https://www.eldiariodelapampa.com.ar/la-pampa/15876/un-detenido-por-grave-caso-de-violencia-de-genero-en-toay,eldiariodelapampa
220,26/4/2023,La Rioja,Femicidio,https://diariochilecito.com/la-rioja-encontraron-con-vida-a-la-mujer-que-estaba-desaparecida-desde-el-fin-de-semana/?utm_source=rss&utm_medium=rss&utm_campaign=la-rioja-encontraron-con-vida-a-la-mujer-que-estaba-desaparecida-desde-el-fin-de-semana,diariochilecito
221,27/4/2023,Buenos Aires,Se Investiga - Femicidio,"https://www.lanacion.com.ar/seguridad/moron-una-joven-de-20-anos-cayo-de-un-quinto-piso-y-murio-nid28042023/, https://cityenlinea.com.ar/a-nota/146028/su-novia-cayo-de-un-quinto-piso-y-murio-y-ahora-lo-detuvieron-por-un-caso-de-violencia-de-genero",lanacion
222,28/4/2023,Buenos Aires,Intento de Femicidio,https://www.0223.com.ar/nota/2023-4-28-17-22-0-locura-en-villa-evita-un-joven-quiso-matar-a-una-chica-de-16-anos-y-le-prendio-fuego-la-casilla,0223
223,28/4/2023,Buenos Aires,Intento de Femicidio,https://alternativaenpapel.com.ar/2023/04/28/en-un-intento-de-femicidio-un-hombre-ataco-a-su-ex-mujer-ella-esta-fuera-de-peligro-y-el-grave/,alternativaenpapel
224,28/4/2023,Buenos Aires,Femicidio,https://www.0223.com.ar/nota/2023-4-30-10-37-0-octogenario-mato-a-una-mujer-que-hacia-tareas-de-limpieza-en-su-casa-y-se-suicido,0223
225,29/4/2023,Santa Fe,Femicidio,https://www.grupolaprovincia.com/seguridad/investigan-como-femicidio-la-muerte-de-una-mujer-hallada-en-aguas-del-rio-salado-en-santa-fe-1144869,grupolaprovincia
226,29/4/2023,Buenos Aires,Intento de Femicidio,https://diariohoy.net/trama-urbana/la-molio-a-golpes-y-la-abuso-porque-se-nego-a-tener-relaciones-sexuales-227788,diariohoy
227,29/4/2023,Entre Ríos,Intento de Femicidio,https://ahora.com.ar/policiales/entrerriano-golpeo-y-amenazo-su-pareja-una-cuchilla-n5341453,ahora
228,29/4/2023,Buenos Aires,Intento de Femicidio Vinculado,https://www.infobae.com/sociedad/policiales/2023/04/29/femicidio-en-azul-discutio-con-su-mujer-la-mato-de-tres-balazos-delante-de-sus-hijos-y-luego-se-suicido/,infobae
229,29/4/2023,Buenos Aires,Femicidio,https://www.infobae.com/sociedad/policiales/2023/04/29/femicidio-en-azul-discutio-con-su-mujer-la-mato-de-tres-balazos-delante-de-sus-hijos-y-luego-se-suicido/,infobae
230,30/4/2023,Entre Ríos,Intento de Femicidio,https://www.analisisdigital.com.ar/policiales/2023/04/30/federal-detienen-un-hombre-tras-intento-de-femicidio-y-amenazas-su-pareja,analisisdigital
231,30/4/2023,Neuquén,Se Investiga - Femicidio,https://www.cronica.com.ar/policiales/Una-joven-de-22-anos-murio-al-caer-desde-el-septimo-piso-de-un-edificio-en-Neuquen-20230502-0002.html,cronica
232,1/5/2023,San Juan,Intento de Femicidio,https://www.diarioelzondasj.com.ar/289862-multan-a-un-violento-que-golpeo-y-amenazo-a-su-ex-va-a-pasar-algo-malo,diarioelzondasj
233,2/5/2023,Buenos Aires,Femicidio,https://tn.com.ar/policiales/2023/05/02/mataron-a-dos-mujeres-en-la-matanza-y-antes-del-crimen-las-amenazaron-devuelvan-lo-que-se-llevaron/,tn
234,2/5/2023,Buenos Aires,Femicidio,https://www.eldia.com/nota/2023-5-3-2-13-32-asesinaron-a-tiros-a-dos-mujeres-en-la-matanza-policiales,eldia
235,2/5/2023,Buenos Aires,Intento de Femicidio,https://diariohoy.net/trama-urbana/ataco-a-su-mujer-a-golpes-y-con-una-llave-cruz-227902,diariohoy
236,2/5/2023,San Juan,Intento de Femicidio,https://www.tiempodesanjuan.com/policiales/paso-rivadavia-un-violento-golpeo-su-ex-y-amenazo-prenderla-fuego-n348794,tiempodesanjuan
